Record_ID,Hours_Studied,Attendance,Extracurricular_Activities,Sleep_Hours,Tutoring_Sessions,Physical_Activity,Exam_Score
5409,27,92,Yes,9,2,0,73
5410,17,96,No,9,3,2,69
5411,17,60,Yes,7,1,4,61
5412,15,99,Yes,5,0,2,68
5413,25,79,Yes,9,1,2,66
5414,16,92,Yes,6,0,4,67
5415,24,65,Yes,7,1,1,64
5416,18,76,Yes,10,1,4,67
5417,8,71,Yes,5,0,4,61
5418,17,72,No,8,2,3,65
5419,13,65,Yes,6,0,3,62
5420,20,92,No,6,0,5,69
5421,13,60,No,7,1,3,61
5422,26,73,No,8,4,5,69
5423,19,67,No,8,1,3,64
5424,19,84,No,9,1,3,65
5425,24,70,No,6,1,1,64
5426,26,70,Yes,5,1,3,68
5427,20,80,Yes,6,1,3,67
5428,15,86,Yes,8,0,5,68
5429,9,65,Yes,7,2,4,61
5430,16,67,Yes,4,5,4,69
5431,16,70,Yes,4,0,3,64
5432,21,99,Yes,7,3,4,74
5433,18,76,No,8,1,4,66
5434,24,84,No,6,1,2,68
5435,16,70,Yes,8,3,3,65
5436,20,80,Yes,5,0,3,66
5437,27,63,No,7,2,2,66
5438,22,61,No,7,3,2,65
5439,20,79,No,8,3,4,67
5440,16,76,Yes,5,0,4,65
5441,16,65,No,5,1,3,63
5442,15,88,No,8,1,2,67
5443,17,100,Yes,5,2,4,70
5444,25,76,Yes,6,0,3,68
5445,19,85,Yes,9,1,3,66
5446,12,99,Yes,7,3,1,67
5447,31,93,No,8,2,1,72
5448,22,79,Yes,8,0,2,68
5449,12,89,No,8,1,2,66
5450,17,65,No,7,0,4,62
5451,21,80,Yes,6,1,4,65
5452,30,71,No,10,3,4,67
5453,13,66,Yes,7,3,2,62
5454,26,77,Yes,7,1,3,66
5455,28,65,No,8,1,3,67
5456,16,88,Yes,6,2,3,68
5457,18,78,Yes,6,1,4,66
5458,14,81,No,9,0,4,68
5459,19,66,No,6,2,5,62
5460,20,66,No,8,1,2,64
5461,24,83,No,8,1,3,68
5462,27,99,Yes,7,2,2,71
5463,16,64,No,7,2,4,63
5464,8,71,No,8,1,2,62
5465,20,95,Yes,7,1,3,69
5466,22,63,Yes,4,0,3,62
5467,21,95,Yes,9,3,3,71
5468,18,81,Yes,6,3,4,69
5469,21,76,Yes,7,1,2,66
5470,29,72,No,5,0,4,64
5471,22,72,No,6,1,3,65
5472,18,72,No,6,1,1,68
5473,17,95,No,7,1,3,69
5474,19,89,Yes,6,2,3,68
5475,30,87,Yes,10,3,4,71
5476,19,92,No,7,1,5,66
5477,20,70,No,8,2,3,65
5478,17,85,Yes,7,1,1,68
5479,27,78,No,8,0,3,72
5480,32,91,Yes,4,3,2,75
5481,23,72,Yes,6,2,3,67
5482,20,86,No,6,1,2,67
5483,20,95,No,6,2,3,70
5484,6,76,Yes,8,5,3,64
5485,24,63,Yes,8,1,3,65
5486,21,81,Yes,7,1,3,68
5487,23,74,No,7,1,2,67
5488,16,87,Yes,10,1,1,66
5489,18,98,No,7,0,1,69
5490,18,79,No,4,2,1,64
5491,26,79,Yes,8,1,3,68
5492,18,86,No,8,5,3,68
5493,32,64,Yes,9,1,3,65
5494,23,70,Yes,8,0,2,65
5495,12,97,Yes,6,1,2,65
5496,19,87,No,8,0,2,67
5497,16,61,Yes,7,2,3,63
5498,7,68,No,9,1,3,62
5499,30,87,Yes,9,2,4,73
5500,24,91,Yes,7,2,3,72
5501,23,94,No,8,5,6,71
5502,21,72,No,9,3,4,67
5503,12,97,Yes,7,0,2,66
5504,17,82,Yes,10,1,2,68
5505,25,88,Yes,9,0,4,70
5506,14,84,Yes,6,2,2,66
5507,5,65,No,7,0,2,56
5508,19,99,Yes,8,1,3,71
5509,19,65,No,10,2,3,64
5510,21,70,No,8,2,3,65
5511,24,93,Yes,7,2,1,70
5512,24,85,Yes,9,1,2,70
5513,22,94,Yes,7,2,4,71
5514,27,81,Yes,6,0,5,70
5515,11,75,No,8,3,3,62
5516,23,97,Yes,6,1,3,72
5517,24,61,No,10,0,3,62
5518,13,94,Yes,7,2,4,67
5519,11,69,Yes,8,0,2,58
5520,16,94,Yes,6,3,4,69
5521,16,66,No,9,0,4,60
5522,25,83,Yes,7,2,4,72
5523,16,96,No,7,0,3,66
5524,15,79,Yes,7,2,3,66
5525,16,90,Yes,5,1,4,69
5526,27,92,Yes,7,2,4,70
5527,20,89,Yes,8,2,1,70
5528,19,97,No,5,0,3,70
5529,19,78,Yes,9,2,2,67
5530,28,67,Yes,7,2,3,67
5531,16,62,No,7,0,3,59
5532,28,70,Yes,4,1,2,67
5533,21,66,Yes,7,1,4,65
5534,19,82,No,5,1,3,68
5535,35,67,Yes,6,1,3,71
5536,14,62,No,5,2,3,61
5537,18,61,Yes,6,0,3,63
5538,13,93,Yes,7,1,3,67
5539,26,84,No,7,1,4,69
5540,30,74,No,8,0,3,70
5541,30,96,Yes,4,0,3,69
5542,27,63,Yes,7,1,4,66
5543,19,99,Yes,7,1,4,70
5544,18,85,Yes,6,2,2,67
5545,10,67,No,6,0,2,61
5546,32,87,Yes,9,2,2,74
5547,23,91,Yes,10,1,3,70
5548,17,77,Yes,4,0,4,66
5549,28,94,Yes,6,1,1,73
5550,14,66,Yes,5,1,2,62
5551,22,71,Yes,7,2,2,65
5552,19,64,No,9,0,3,62
5553,24,68,Yes,8,1,4,64
5554,20,70,Yes,7,1,2,63
5555,11,97,No,7,1,4,69
5556,20,63,No,7,3,5,63
5557,26,77,Yes,8,1,4,67
5558,20,81,No,8,1,2,65
5559,25,96,No,8,0,1,71
5560,14,100,Yes,4,3,3,71
5561,20,90,No,7,0,4,69
5562,16,99,Yes,7,2,3,71
5563,24,91,Yes,8,1,5,68
5564,20,99,Yes,7,2,0,70
5565,24,88,Yes,8,0,3,71
5566,27,63,Yes,6,1,4,68
5567,24,76,No,8,1,4,69
5568,22,86,Yes,9,4,2,71
5569,14,74,No,5,2,3,63
5570,20,71,No,5,4,4,66
5571,17,83,No,8,1,3,67
5572,18,97,Yes,7,3,3,71
5573,18,61,No,9,0,2,59
5574,14,91,Yes,7,0,2,67
5575,8,89,No,8,2,4,66
5576,16,99,Yes,6,1,3,72
5577,21,97,No,8,0,3,70
5578,12,90,Yes,8,3,3,68
5579,20,81,No,6,0,2,63
5580,31,68,No,9,3,2,69
5581,26,82,No,4,0,3,67
5582,30,91,Yes,7,1,3,75
5583,22,96,Yes,5,0,2,67
5584,27,92,Yes,5,0,3,74
5585,16,68,Yes,8,1,4,66
5586,16,84,Yes,5,2,1,65
5587,4,73,Yes,5,1,1,60
5588,27,60,No,8,1,4,63
5589,29,68,Yes,5,3,2,69
5590,17,65,No,9,1,2,64
5591,18,94,Yes,8,1,4,68
5592,15,70,No,6,2,4,63
5593,22,71,Yes,8,0,2,65
5594,27,98,No,4,0,3,74
5595,10,75,Yes,8,2,2,65
5596,22,60,Yes,5,0,2,61
5597,18,71,Yes,6,1,3,66
5598,21,65,Yes,6,1,3,67
5599,23,64,Yes,9,0,3,66
5600,19,63,No,6,4,2,69
5601,19,84,Yes,7,2,3,65
5602,19,68,No,6,2,3,65
5603,26,74,No,6,0,3,66
5604,23,94,No,5,2,2,73
5605,21,77,Yes,7,2,2,64
5606,12,97,Yes,7,0,5,67
5607,18,80,Yes,8,0,1,67
5608,25,76,Yes,7,3,4,68
5609,20,90,Yes,7,2,3,71
5610,24,63,Yes,8,0,3,64
5611,31,64,Yes,6,1,2,67
5612,26,86,No,5,2,1,68
5613,21,79,Yes,8,1,3,67
5614,17,92,Yes,6,3,2,70
5615,5,97,Yes,7,2,3,64
5616,19,76,Yes,6,0,4,63
5617,18,84,No,6,3,4,71
5618,22,80,No,4,1,3,64
5619,19,99,No,8,3,4,70
5620,18,93,No,4,3,3,70
5621,9,96,Yes,9,1,1,67
5622,14,70,Yes,9,1,4,62
5623,23,91,No,6,2,2,69
5624,30,71,No,9,2,1,69
5625,19,68,No,10,0,3,62
5626,22,98,No,7,1,1,70
5627,26,61,Yes,8,2,3,66
5628,15,99,No,7,1,3,69
5629,22,66,Yes,9,3,3,65
5630,16,93,Yes,5,0,3,66
5631,25,71,Yes,7,2,3,69
5632,21,74,Yes,8,1,5,66
5633,22,69,Yes,8,1,3,65
5634,15,83,Yes,7,1,2,66
5635,24,74,Yes,9,1,3,63
5636,33,86,Yes,7,0,3,72
5637,14,61,Yes,7,3,2,62
5638,18,63,No,8,1,1,64
5639,21,64,No,7,2,2,61
5640,25,77,Yes,7,0,2,70
5641,17,93,No,6,1,2,67
5642,3,96,Yes,10,3,4,66
5643,28,70,Yes,6,2,4,66
5644,25,83,Yes,8,1,3,68
5645,10,91,Yes,10,0,3,67
5646,16,72,No,5,1,3,65
5647,29,76,Yes,8,0,4,70
5648,29,81,Yes,7,1,4,69
5649,26,65,Yes,10,1,4,68
5650,19,61,No,6,0,1,61
5651,20,66,Yes,6,0,5,65
5652,19,85,No,7,3,2,71
5653,27,63,No,6,0,3,66
5654,15,68,No,6,0,3,62
5655,15,74,No,10,0,2,61
5656,26,63,Yes,7,1,2,67
5657,20,68,Yes,6,0,3,66
5658,28,96,No,6,1,2,71
5659,16,61,Yes,8,0,3,62
5660,20,86,Yes,8,1,3,67
5661,14,75,Yes,6,0,2,64
5662,20,87,No,5,2,3,68
5663,11,84,Yes,7,3,4,67
5664,17,69,Yes,7,1,2,63
5665,11,94,No,6,2,4,70
5666,24,80,Yes,9,1,1,67
5667,24,93,Yes,8,1,3,71
5668,10,76,Yes,7,3,4,62
5669,28,99,Yes,6,3,4,75
5670,35,91,Yes,10,1,5,72
5671,20,99,Yes,5,4,3,73
5672,16,81,No,6,3,3,64
5673,37,79,No,6,1,1,73
5674,12,90,Yes,7,2,2,66
5675,20,95,No,8,1,3,69
5676,21,99,Yes,5,1,4,70
5677,28,73,Yes,6,1,0,70
5678,22,92,No,8,0,2,71
5679,17,68,Yes,6,0,4,64
5680,14,82,No,6,7,4,71
5681,18,67,Yes,7,1,2,63
5682,14,74,Yes,6,2,4,68
5683,20,97,No,7,3,3,71
5684,17,66,Yes,8,4,5,65
5685,11,85,Yes,7,1,3,66
5686,28,84,Yes,9,0,3,72
5687,17,65,Yes,8,1,4,65
5688,12,73,No,7,1,3,60
5689,19,83,No,7,2,4,67
5690,20,67,No,10,1,2,65
5691,10,92,Yes,6,0,2,64
5692,22,99,Yes,7,2,4,72
5693,14,69,No,6,3,2,62
5694,30,67,Yes,8,0,4,67
5695,23,78,Yes,10,1,3,67
5696,18,90,No,7,4,3,69
5697,16,71,Yes,7,1,4,65
5698,19,61,No,7,0,3,62
5699,24,82,Yes,5,0,3,69
5700,20,98,No,7,1,3,72
5701,19,76,Yes,10,1,3,63
5702,20,77,No,8,1,3,64
5703,16,99,Yes,9,1,3,67
5704,18,88,No,9,2,4,70
5705,7,89,Yes,6,3,2,64
5706,26,83,No,10,1,2,69
5707,22,99,No,4,2,4,72
5708,15,88,Yes,7,4,2,69
5709,31,96,Yes,4,3,5,75
5710,21,88,No,4,1,2,67
5711,14,89,Yes,8,1,3,67
5712,25,72,No,6,0,2,66
5713,22,72,Yes,9,0,3,64
5714,22,91,No,4,2,3,68
5715,17,72,Yes,7,1,5,66
5716,23,83,No,5,3,2,69
5717,18,70,Yes,7,1,3,65
5718,23,93,Yes,9,2,3,70
5719,9,64,Yes,10,0,3,57
5720,17,93,No,8,2,3,69
5721,30,84,Yes,5,0,2,70
5722,15,67,Yes,5,4,2,63
5723,16,82,No,7,1,3,66
5724,17,71,Yes,6,3,3,64
5725,13,73,No,8,0,3,65
5726,7,74,No,10,1,4,64
5727,19,63,Yes,6,2,4,62
5728,21,99,Yes,6,1,2,71
5729,20,61,No,5,1,2,64
5730,19,86,Yes,7,1,2,72
5731,20,75,No,7,0,2,64
5732,26,86,Yes,7,2,4,71
5733,19,74,Yes,8,5,4,68
5734,17,87,Yes,8,3,2,68
5735,18,89,No,7,2,3,68
5736,23,88,No,7,3,3,69
5737,28,65,Yes,7,1,3,67
5738,16,86,No,7,0,4,66
5739,21,71,Yes,6,1,4,65
5740,22,61,No,5,0,2,63
5741,14,77,No,7,1,2,62
5742,20,77,No,6,1,1,67
5743,11,79,Yes,8,2,4,65
5744,9,88,Yes,7,1,3,66
5745,22,72,No,7,2,4,66
5746,18,73,Yes,8,0,1,64
5747,21,62,Yes,5,5,4,67
5748,20,87,No,10,2,2,67
5749,14,83,No,4,1,4,61
5750,20,74,Yes,9,1,5,66
5751,13,88,Yes,7,2,4,66
5752,28,81,Yes,6,1,2,67
5753,12,79,No,5,1,5,64
5754,19,80,No,6,1,3,64
5755,14,85,No,7,2,2,67
5756,23,86,No,7,2,3,68
5757,18,72,No,9,2,4,64
5758,17,66,Yes,7,0,3,63
5759,25,66,Yes,7,2,3,68
5760,20,86,No,8,2,2,64
5761,23,95,Yes,7,2,4,70
5762,14,76,No,7,3,3,64
5763,12,67,No,7,0,2,59
5764,21,90,Yes,8,4,2,71
5765,18,93,Yes,6,3,5,67
5766,24,95,Yes,6,3,3,73
5767,20,84,No,8,3,3,66
5768,21,94,No,5,2,2,73
5769,10,61,Yes,7,1,4,62
5770,31,64,No,6,1,3,69
5771,19,64,No,8,3,3,66
5772,24,89,Yes,9,1,3,68
5773,15,63,Yes,6,4,5,65
5774,22,80,Yes,8,1,2,67
5775,12,79,Yes,7,2,2,64
5776,23,72,Yes,6,0,3,67
5777,18,95,Yes,7,3,3,66
5778,20,67,No,9,1,3,68
5779,24,74,Yes,7,3,2,68
5780,13,91,Yes,9,1,2,64
5781,16,61,Yes,7,2,1,63
5782,23,87,No,5,2,3,72
5783,33,93,No,7,1,1,75
5784,19,97,No,5,2,3,71
5785,24,95,No,7,2,3,71
5786,19,73,Yes,6,4,5,66
5787,32,83,Yes,10,3,4,71
5788,10,63,No,9,0,5,61
5789,21,70,Yes,7,1,3,65
5790,10,64,No,9,1,1,58
5791,5,73,Yes,6,1,2,62
5792,22,95,No,5,2,0,69
5793,21,74,Yes,8,1,3,65
5794,18,82,Yes,8,3,4,69
5795,19,77,Yes,6,1,3,68
5796,39,78,No,6,0,2,70
5797,18,99,Yes,8,4,4,72
5798,23,72,Yes,4,3,4,66
5799,16,85,Yes,8,2,4,68
5800,22,77,Yes,7,2,4,67
5801,19,62,Yes,8,1,2,61
5802,18,80,Yes,8,1,2,64
5803,31,93,No,6,3,2,74
5804,27,64,No,5,1,3,64
5805,21,63,Yes,9,2,2,64
5806,6,66,Yes,7,2,4,61
5807,18,91,Yes,7,3,3,71
5808,36,89,Yes,8,2,3,72
5809,19,83,No,6,0,5,68
5810,27,79,Yes,8,2,5,69
5811,29,96,No,8,2,4,74
5812,21,91,Yes,9,3,4,70
5813,15,92,Yes,9,1,2,69
5814,5,93,No,7,2,3,64
5815,24,86,Yes,8,2,5,71
5816,15,78,Yes,7,0,3,65
5817,21,95,Yes,7,0,3,71
5818,13,97,Yes,5,1,2,71
5819,18,61,Yes,7,5,2,66
5820,20,62,No,4,1,4,64
5821,22,98,No,7,0,3,70
5822,13,71,No,9,1,3,61
5823,27,95,Yes,8,1,3,71
5824,16,76,No,7,0,3,65
5825,10,65,No,7,0,3,59
5826,19,63,Yes,6,3,2,63
5827,20,66,Yes,6,1,3,64
5828,21,70,No,8,0,4,63
5829,28,80,No,5,1,2,70
5830,19,88,Yes,5,1,3,70
5831,19,99,Yes,8,1,4,72
5832,13,78,No,7,0,2,65
5833,25,81,Yes,7,3,1,71
5834,21,81,Yes,7,3,1,70
5835,17,82,No,10,1,3,66
5836,9,81,Yes,7,2,3,64
5837,29,60,No,7,0,4,64
5838,13,60,No,10,1,4,59
5839,16,64,Yes,7,5,4,65
5840,22,64,Yes,10,1,3,66
5841,13,88,Yes,4,1,2,67
5842,11,68,Yes,5,1,4,62
5843,7,96,No,6,1,3,65
5844,24,97,Yes,8,3,2,73
5845,17,99,No,10,1,2,70
5846,38,98,No,6,2,4,75
5847,14,71,Yes,8,0,3,66
5848,14,80,No,10,1,3,65
5849,17,67,No,9,1,3,64
5850,21,92,No,6,2,5,70
5851,17,96,Yes,8,0,5,71
5852,24,94,No,8,0,3,68
5853,14,77,Yes,6,1,2,64
5854,12,90,No,8,2,3,67
5855,9,64,Yes,6,6,6,65
5856,7,62,Yes,7,3,3,62
5857,17,90,Yes,5,1,1,68
5858,18,77,Yes,4,1,2,66
5859,16,100,Yes,7,1,2,69
5860,27,64,Yes,7,3,4,68
5861,27,94,No,5,0,2,71
5862,18,79,Yes,8,3,4,68
5863,9,93,Yes,7,0,2,64
5864,17,93,No,8,0,3,66
5865,16,97,Yes,8,0,2,70
5866,16,72,No,9,1,1,60
5867,16,98,Yes,8,0,2,69
5868,16,66,Yes,7,1,4,65
5869,18,63,Yes,7,1,2,66
5870,16,77,No,10,1,3,64
5871,21,93,No,8,0,1,71
5872,22,79,No,7,0,3,66
5873,15,93,Yes,7,0,3,66
5874,28,89,No,6,1,3,68
5875,14,68,No,5,1,5,63
5876,10,98,Yes,10,1,2,66
5877,22,62,No,8,0,2,61
5878,15,96,No,5,4,3,70
5879,22,72,Yes,7,5,2,68
5880,6,80,Yes,9,5,2,65
5881,28,77,No,6,0,1,69
5882,24,67,Yes,6,0,4,67
5883,11,74,No,8,0,3,62
5884,11,68,Yes,8,2,4,61
5885,30,68,Yes,6,1,3,70
5886,16,67,Yes,6,0,3,65
5887,15,80,No,8,1,4,65
5888,6,92,Yes,5,1,4,66
5889,18,83,Yes,6,1,3,66
5890,19,96,Yes,7,1,3,69
5891,24,85,No,8,1,3,70
5892,12,88,No,6,1,1,63
5893,11,87,No,8,1,3,64
5894,23,78,No,9,1,2,65
5895,26,88,Yes,6,1,4,71
5896,11,63,Yes,10,0,3,61
5897,26,94,Yes,9,2,3,69
5898,20,91,No,7,1,4,69
5899,27,70,No,7,1,3,66
5900,20,91,No,6,3,2,72
5901,5,61,No,9,1,3,60
5902,19,69,No,7,0,1,62
5903,26,63,Yes,5,3,5,66
5904,15,91,Yes,4,1,2,69
5905,18,90,No,7,2,3,69
5906,19,93,No,7,3,3,71
5907,3,60,Yes,6,1,1,57
5908,30,80,No,5,0,4,72
5909,15,88,Yes,4,1,4,66
5910,23,66,Yes,6,1,3,66
5911,19,86,No,6,3,3,70
5912,28,63,No,8,2,2,67
5913,22,67,Yes,7,1,3,65
5914,19,79,Yes,9,1,3,63
5915,15,86,No,8,3,3,68
5916,25,66,Yes,8,0,3,63
5917,9,67,Yes,8,3,5,63
5918,24,68,Yes,5,1,4,68
5919,13,70,Yes,6,2,0,60
5920,28,69,No,10,0,2,67
5921,21,76,Yes,4,0,3,65
5922,24,86,Yes,7,0,2,68
5923,20,78,No,8,0,2,62
5924,9,91,No,4,2,4,65
5925,15,89,Yes,6,1,3,66
5926,24,65,Yes,10,3,4,67
5927,21,62,Yes,7,1,2,60
5928,27,95,Yes,6,2,4,74
5929,22,63,Yes,7,1,4,62
5930,14,66,Yes,6,0,3,61
5931,15,61,No,10,0,4,63
5932,21,85,No,6,2,3,66
5933,6,83,No,6,1,4,65
5934,30,99,No,5,0,3,72
5935,23,95,No,7,1,2,70
5936,27,76,Yes,7,1,3,71
5937,11,75,Yes,9,1,2,64
5938,27,72,No,5,1,2,70
5939,33,66,No,8,2,3,68
5940,12,66,Yes,7,1,3,61
5941,25,65,Yes,4,1,2,68
5942,20,65,No,6,1,2,64
5943,11,70,Yes,6,2,4,64
5944,23,72,Yes,10,2,4,71
5945,25,98,Yes,8,0,2,72
5946,16,83,Yes,7,0,1,66
5947,27,100,Yes,4,4,3,74
5948,10,75,Yes,4,3,3,65
5949,11,78,No,8,1,3,64
5950,21,73,Yes,8,1,4,69
5951,20,67,No,6,1,3,62
5952,16,66,Yes,7,2,2,62
5953,25,98,Yes,7,2,3,72
5954,23,99,No,7,1,3,73
5955,25,62,No,6,1,4,64
5956,19,66,No,8,2,3,65
5957,24,77,Yes,9,1,1,70
5958,17,67,Yes,6,1,3,66
5959,32,75,No,5,1,2,70
5960,15,65,Yes,6,2,3,63
5961,33,78,No,7,1,4,69
5962,20,71,Yes,8,0,2,64
5963,12,74,No,8,2,5,63
5964,28,64,No,8,2,3,66
5965,21,77,Yes,8,2,1,68
5966,25,99,Yes,7,0,3,97
5967,27,73,No,9,2,1,67
5968,22,95,No,7,0,4,71
5969,16,94,Yes,8,2,2,66
5970,26,98,Yes,7,2,2,72
5971,20,92,Yes,7,2,4,70
5972,24,86,Yes,7,1,3,69
5973,7,94,Yes,9,2,3,66
5974,23,63,No,7,2,3,69
5975,16,79,Yes,6,2,3,65
5976,30,100,No,6,0,4,75
5977,24,91,No,8,2,2,70
5978,21,98,Yes,6,1,3,70
5979,23,91,Yes,7,2,2,69
5980,14,95,No,7,2,2,68
5981,30,88,Yes,6,4,2,73
5982,32,90,Yes,5,0,3,74
5983,22,81,No,5,0,2,66
5984,30,97,Yes,6,1,2,74
5985,17,93,Yes,5,3,2,67
5986,15,94,Yes,8,1,2,67
5987,20,87,No,10,3,2,70
5988,23,72,Yes,6,1,2,67
5989,18,61,Yes,6,3,3,80
5990,23,97,Yes,6,1,2,70
5991,22,83,No,8,4,4,71
5992,14,72,No,8,4,2,64
5993,23,66,Yes,7,1,3,68
5994,25,93,No,5,0,3,68
5995,21,93,Yes,6,1,3,69
5996,27,93,Yes,7,1,2,72
5997,13,86,No,7,0,5,65
5998,23,75,Yes,7,1,4,64
5999,13,72,No,8,1,4,64
6000,13,60,No,5,1,4,58
6001,16,93,Yes,7,2,3,69
6002,14,63,No,7,1,3,61
6003,17,85,Yes,6,0,2,68
6004,19,80,Yes,6,1,4,66
6005,25,81,No,8,1,4,68
6006,18,97,No,5,2,3,70
6007,10,61,Yes,10,4,2,62
6008,27,91,No,8,2,3,71
6009,15,62,No,7,0,3,61
6010,20,62,Yes,7,1,3,64
6011,23,77,No,8,1,2,65
6012,21,63,Yes,6,3,1,63
6013,27,92,Yes,6,4,3,74
6014,23,81,No,9,2,2,68
6015,15,61,Yes,6,2,3,65
6016,33,62,No,7,2,2,66
6017,21,85,Yes,6,1,2,69
6018,19,92,Yes,7,2,2,69
6019,26,78,No,8,3,3,70
6020,21,82,Yes,10,3,4,70
6021,22,92,Yes,6,1,3,71
6022,35,84,No,5,1,3,72
6023,18,69,No,7,1,4,61
6024,18,85,Yes,6,1,3,68
6025,21,85,Yes,7,3,3,66
6026,26,89,Yes,8,1,4,70
6027,11,85,No,10,0,3,63
6028,8,99,Yes,6,1,3,68
6029,16,68,Yes,4,1,4,62
6030,10,98,No,7,3,3,69
6031,17,82,Yes,8,3,4,69
6032,23,87,Yes,6,1,4,72
6033,15,64,Yes,7,2,3,64
6034,11,75,No,7,2,4,63
6035,20,91,Yes,7,1,3,70
6036,25,88,Yes,8,1,4,69
6037,10,62,No,7,1,2,61
6038,25,82,No,8,2,3,70
6039,25,64,Yes,4,1,2,64
6040,26,100,Yes,6,0,4,76
6041,27,96,Yes,6,2,2,73
6042,33,61,Yes,5,2,3,67
6043,18,94,Yes,7,2,3,69
6044,21,97,Yes,6,2,4,72
6045,18,74,No,6,4,3,66
6046,20,89,Yes,8,3,3,70
6047,29,78,Yes,7,2,4,73
6048,12,86,Yes,5,2,3,68
6049,15,74,No,6,2,3,66
6050,28,73,Yes,8,4,1,67
6051,26,77,No,7,3,3,67
6052,18,66,Yes,9,0,3,62
6053,25,93,No,8,2,3,72
6054,22,74,Yes,6,0,4,65
6055,29,76,Yes,9,1,3,69
6056,20,96,No,9,2,2,69
6057,26,80,Yes,4,0,4,69
6058,36,82,Yes,7,0,3,69
6059,24,98,Yes,6,1,2,69
6060,20,95,Yes,7,0,3,70
6061,24,67,No,6,6,3,67
6062,18,79,Yes,6,3,3,69
6063,34,99,Yes,8,0,5,75
6064,21,75,Yes,5,2,3,66
6065,18,75,Yes,7,0,2,63
6066,15,68,Yes,5,3,4,64
6067,27,65,Yes,9,2,2,66
6068,25,90,Yes,7,1,4,72
6069,17,91,No,8,3,4,71
6070,23,99,Yes,7,0,2,70
6071,11,91,No,7,2,2,67
6072,21,70,No,7,0,3,65
6073,23,62,Yes,9,3,4,65
6074,30,99,Yes,6,0,4,73
6075,15,74,Yes,4,1,3,66
6076,12,72,Yes,6,0,4,62
6077,15,96,No,5,2,2,71
6078,12,83,No,8,3,5,66
6079,28,69,Yes,7,1,2,65
6080,29,96,Yes,8,0,2,75
6081,22,100,No,7,2,4,74
6082,27,63,Yes,7,1,3,65
6083,21,94,No,7,2,3,71
6084,19,76,Yes,9,1,1,65
6085,18,81,Yes,7,0,2,65
6086,18,97,No,9,0,4,67
6087,11,99,Yes,9,2,2,67
6088,22,70,No,7,2,1,66
6089,20,69,Yes,7,1,3,67
6090,24,63,No,6,2,5,66
6091,21,82,No,9,0,2,65
6092,19,61,Yes,6,1,3,59
6093,15,76,Yes,6,4,4,69
6094,20,63,No,7,2,3,63
6095,24,76,No,5,1,4,65
6096,13,62,No,6,2,4,61
6097,21,93,No,9,0,1,68
6098,21,68,Yes,8,3,2,65
6099,16,73,No,6,1,2,61
6100,16,95,Yes,8,0,3,69
6101,21,90,Yes,10,2,4,72
6102,13,69,Yes,7,2,3,59
6103,22,63,No,9,0,2,63
6104,15,89,Yes,8,3,3,69
6105,26,76,No,7,1,1,67
6106,34,91,No,7,1,3,70
6107,15,78,No,8,0,4,67
6108,23,74,Yes,6,1,2,66
6109,16,78,Yes,4,5,3,68
6110,26,90,Yes,6,1,3,71
6111,12,96,No,4,3,0,69
6112,23,62,Yes,6,0,2,65
6113,15,81,No,4,0,3,66
6114,19,61,Yes,8,2,4,66
6115,14,79,No,5,3,3,67
6116,25,95,Yes,8,1,4,74
6117,15,74,No,8,3,5,66
6118,23,97,Yes,8,1,3,72
6119,18,85,Yes,4,0,4,69
6120,19,97,No,9,0,4,68
6121,21,90,Yes,8,4,3,71
6122,15,64,No,8,0,2,61
6123,21,69,Yes,10,2,3,65
6124,29,76,Yes,8,4,2,71
6125,15,67,Yes,5,0,3,59
6126,27,80,No,8,1,3,71
6127,29,79,No,5,0,3,72
6128,15,98,Yes,7,1,3,71
6129,11,77,Yes,6,0,5,61
6130,22,91,No,7,1,2,67
6131,17,98,No,5,0,2,67
6132,31,95,No,5,1,4,74
6133,20,68,No,6,2,3,66
6134,15,80,Yes,7,1,4,63
6135,13,74,No,6,4,3,63
6136,27,76,No,9,1,4,68
6137,17,74,Yes,8,1,3,65
6138,20,93,No,8,0,3,66
6139,26,78,No,6,1,3,67
6140,17,81,No,5,0,2,67
6141,20,99,Yes,7,0,4,70
6142,20,62,Yes,10,5,4,65
6143,24,80,Yes,7,1,3,68
6144,24,91,Yes,9,3,4,70
6145,19,66,No,9,1,3,66
6146,20,84,Yes,8,0,4,69
6147,18,70,No,7,1,2,65
6148,11,95,Yes,6,2,3,68
6149,22,73,Yes,7,3,2,65
6150,31,73,Yes,6,1,3,70
6151,15,84,Yes,7,1,3,65
6152,15,67,Yes,5,3,4,67
6153,15,71,No,6,5,4,64
6154,24,77,No,8,2,1,68
6155,23,74,Yes,6,4,3,70
6156,19,81,Yes,6,1,3,64
6157,14,84,No,6,4,3,67
6158,21,83,No,7,2,2,68
6159,11,86,Yes,4,5,4,67
6160,21,72,Yes,6,4,2,66
6161,25,65,Yes,8,2,3,66
6162,12,90,Yes,7,2,2,66
6163,11,94,Yes,8,2,2,67
6164,29,70,Yes,4,2,3,69
6165,16,76,No,6,3,4,65
6166,27,80,Yes,7,4,3,68
6167,19,81,No,8,2,3,67
6168,19,86,Yes,9,1,3,69
6169,23,62,No,8,3,3,64
6170,15,89,No,6,2,4,67
6171,21,62,No,6,2,4,67
6172,18,79,No,9,1,3,67
6173,12,93,No,6,2,3,67
6174,22,78,Yes,5,2,4,68
